Concept;Feature;BR_Label
squirrel;beh_-_runs;visual-motion
squirrel;has_4_legs;visual-form_and_surface
squirrel;is_cute;encyclopaedic
squirrel;is_grey;visual-colour
squirrel;a_mammal;taxonomic
squirrel;beh_-_hibernates;encyclopaedic
starling;a_bird;taxonomic
starling;beh_-_flies;visual-motion
starling;beh_-_eats;visual-motion
starling;has_feathers;visual-form_and_surface
starling;beh_-_builds_nests;encyclopaedic
starling;has_wings;visual-form_and_surface
starling;has_a_beak;visual-form_and_surface
starling;is_small;visual-form_and_surface
starling;beh_-_lays_eggs;encyclopaedic
starling;beh_-_eats_worms;visual-motion
starling;beh_-_sings;sound
starling;is_black;visual-colour
stereo;used_for_listening_to_music;function
stereo;has_speakers;visual-form_and_surface
stereo;is_expensive;encyclopaedic
stereo;used_for_playing_records;function
stereo;has_a_radio;visual-form_and_surface
stereo;is_electrical;visual-form_and_surface
stereo;has_a_turntable;visual-form_and_surface
stereo;is_loud;sound
stereo;used_for_playing_cassettes;function
stereo;has_a_cassette_deck;visual-form_and_surface
stereo;has_a_CD_player;visual-form_and_surface
stereo;is_electronic;visual-form_and_surface
stereo;used_for_listening;function
stereo;used_for_playing_CD's;function
stereo;sounds_great;sound
stick;made_of_wood;visual-form_and_surface
stick;is_long;visual-form_and_surface
stick;part_of_a_tree;encyclopaedic
stick;used_for_playing_with_dogs;function
stick;is_thin;visual-form_and_surface
stick;used_for_walking;function
stick;a_branch;taxonomic
stick;a_weapon;taxonomic
stick;has_bark;visual-form_and_surface
stick;used_for_poking;function
stick;is_hard;tactile
stone;is_hard;tactile
stone;is_grey;visual-colour
stone;used_for_construction;function
stone;a_rock;taxonomic
stone;used_by_throwing;function
stone;is_cold;tactile
stone;is_round;visual-form_and_surface
stone;is_smooth;tactile
stone;is_heavy;tactile
stone;a_weapon;taxonomic
stone;is_small;visual-form_and_surface
stool_(furniture);made_of_wood;visual-form_and_surface
stool_(furniture);used_by_sitting_on;function
stool_(furniture);found_in_bars;encyclopaedic
stool_(furniture);is_tall;visual-form_and_surface
stool_(furniture);is_round;visual-form_and_surface
stool_(furniture);has_4_legs;visual-form_and_surface
stool_(furniture);has_legs;visual-form_and_surface
stool_(furniture);is_small;visual-form_and_surface
stool_(furniture);made_of_metal;visual-form_and_surface
stool_(furniture);has_a_foot_rest;visual-form_and_surface
stool_(furniture);has_a_cushion;visual-form_and_surface
stool_(furniture);has_a_seat;visual-form_and_surface
stool_(furniture);has_no_backrest;encyclopaedic
stork;a_bird;taxonomic
stork;used_for_delivering_babies;function
stork;has_a_beak;visual-form_and_surface
stork;has_legs;visual-form_and_surface
stork;beh_-_flies;visual-motion
stork;is_white;visual-colour
stork;beh_-_eats;visual-motion
stork;has_long_legs;visual-form_and_surface
stork;beh_-_eats_fish;visual-motion
stork;has_a_long_beak;visual-form_and_surface
stork;has_wings;visual-form_and_surface
stork;has_feathers;visual-form_and_surface
stork;is_large;visual-form_and_surface
stork;lives_in_marshes;encyclopaedic
stove;used_for_cooking;function
stove;is_electrical;visual-form_and_surface
stove;found_in_kitchens;encyclopaedic
stove;has_elements;visual-form_and_surface
stove;is_hot;tactile
stove;requires_gas;encyclopaedic
stove;an_appliance;taxonomic
stove;has_an_oven;visual-form_and_surface
stove;used_for_heating;function
stove;requires_wood;encyclopaedic
stove;used_for_baking;function
stove;inbeh_-_produces_heat;encyclopaedic
stove;made_of_metal;visual-form_and_surface
strainer;has_holes;visual-form_and_surface
strainer;found_in_kitchens;encyclopaedic
strainer;made_of_metal;visual-form_and_surface
strainer;made_of_plastic;visual-form_and_surface
strainer;inbeh_-_water_passes_through;encyclopaedic
strainer;a_utensil;taxonomic
strainer;is_round;visual-form_and_surface
strainer;used_for_cooking;function
strainer;used_for_pasta;function
strainer;used_for_straining;function
strainer;used_for_draining;function
strainer;used_for_separating;function
strainer;used_for_vegetables;function
strawberry;a_fruit;taxonomic
strawberry;is_red;visual-colour
strawberry;has_seeds;visual-form_and_surface
strawberry;tastes_sweet;taste
strawberry;is_edible;function
strawberry;used_for_making_jams;function
strawberry;is_juicy;tactile
strawberry;grows_on_bushes;encyclopaedic
strawberry;has_green_leaves;visual-colour
strawberry;is_small;visual-form_and_surface
strawberry;tastes_good;taste
strawberry;grows_in_fields;encyclopaedic
strawberry;grows_on_plants;encyclopaedic
strawberry;is_picked;function
strawberry;is_soft;tactile
strawberry;used_for_making_pies;function
strawberry;used_in_desserts;function
submarine;used_underwater;encyclopaedic
submarine;is_large;visual-form_and_surface
submarine;made_of_metal;visual-form_and_surface
submarine;used_for_war;function
submarine;used_for_transportation;function
submarine;used_by_the_navy;function
submarine;used_by_people;function
submarine;has_a_periscope;visual-form_and_surface
submarine;has_nuclear_missiles;encyclopaedic
submarine;has_propellers;visual-form_and_surface
submarine;requires_a_crew;encyclopaedic
submarine;requires_nuclear_power;encyclopaedic
submarine;used_on_water;encyclopaedic
subway;is_underground;encyclopaedic
subway;is_fast;visual-motion
subway;used_for_transportation;function
subway;used_for_passengers;function
subway;is_crowded;visual-form_and_surface
subway;a_train;taxonomic
subway;is_dirty;visual-form_and_surface
subway;has_graffiti;encyclopaedic
subway;is_loud;sound
subway;found_in_large_cities;encyclopaedic
subway;found_in_cities;encyclopaedic
subway;is_efficient;encyclopaedic
subway;is_electrical;visual-form_and_surface
subway;like_a_train;encyclopaedic
surfboard;is_long;visual-form_and_surface
surfboard;used_on_water;encyclopaedic
surfboard;used_on_waves;encyclopaedic
surfboard;has_fins;visual-form_and_surface
surfboard;is_flat;visual-form_and_surface
surfboard;made_of_fiberglass;visual-form_and_surface
surfboard;requires_waxing;function
surfboard;inbeh_-_floats;visual-motion
surfboard;used_by_standing_on;function
surfboard;different_styles;encyclopaedic
surfboard;different_colours;visual-colour
surfboard;made_of_wood;visual-form_and_surface
swan;is_white;visual-colour
swan;is_graceful;encyclopaedic
swan;has_a_long_neck;visual-form_and_surface
swan;beh_-_swims;visual-motion
swan;a_bird;taxonomic
swan;has_a_beak;visual-form_and_surface
swan;has_feathers;visual-form_and_surface
swan;lives_on_water;encyclopaedic
swan;has_webbed_feet;visual-form_and_surface
swan;is_beautiful;encyclopaedic
swan;beh_-_lays_eggs;encyclopaedic
swan;has_wings;visual-form_and_surface
swan;lives_on_ponds;encyclopaedic
swan;beh_-_is_quiet;sound
swan;beh_-_flies;visual-motion
swan;is_pretty;encyclopaedic
sweater;made_of_wool;visual-form_and_surface
sweater;clothing;taxonomic
sweater;worn_for_warmth;function
sweater;is_warm;tactile
sweater;different_colours;visual-colour
sweater;has_sleeves;visual-form_and_surface
sweater;made_of_cotton;visual-form_and_surface
sweater;worn_for_winter;encyclopaedic
sweater;is_knitted;encyclopaedic
sweater;eg_-_a_pull-over;taxonomic
sweater;worn_for_the_cold;function
swimsuit;worn_for_swimming;function
swimsuit;has_1_piece;visual-form_and_surface
swimsuit;has_2_pieces;visual-form_and_surface
swimsuit;clothing;taxonomic
swimsuit;different_colours;visual-colour
swimsuit;a_bikini;taxonomic
swimsuit;different_styles;encyclopaedic
swimsuit;is_tight;tactile
swimsuit;worn_by_women;function
swimsuit;worn_at_beaches;encyclopaedic
swimsuit;worn_by_men;function
swimsuit;inbeh_-_dries_quickly;encyclopaedic
swimsuit;worn_for_suntanning;function
swimsuit;associated_with_swimming_pools;encyclopaedic
swimsuit;inbeh_-_gets_wet;encyclopaedic
swimsuit;made_of_different_materials;visual-form_and_surface
swimsuit;made_of_spandex;visual-form_and_surface
swimsuit;worn_for_covering_body;function
swimsuit;worn_in_summer;encyclopaedic
sword;a_weapon;taxonomic
sword;is_sharp;tactile
sword;has_a_handle;visual-form_and_surface
sword;is_long;visual-form_and_surface
sword;has_a_pointed_end;visual-form_and_surface
sword;made_of_metal;visual-form_and_surface
sword;has_a_blade;visual-form_and_surface
sword;symbol;encyclopaedic
sword;is_dangerous;encyclopaedic
sword;is_shiny;visual-form_and_surface
sword;made_of_steel;visual-form_and_surface
sword;used_by_knights;function
sword;has_a_long_blade;visual-form_and_surface
sword;has_a_sheath;visual-form_and_surface
sword;used_for_cutting;function
sword;used_for_war;function
table;made_of_wood;visual-form_and_surface
table;used_for_eating_on;function
table;has_4_legs;visual-form_and_surface
table;is_round;visual-form_and_surface
table;found_in_kitchens;encyclopaedic
table;has_chairs;encyclopaedic
table;found_in_dining_rooms;encyclopaedic
table;has_legs;visual-form_and_surface
table;furniture;taxonomic
table;is_flat;visual-form_and_surface
table;is_square;visual-form_and_surface
tack;is_sharp;tactile
tack;is_small;visual-form_and_surface
tack;used_for_holding;function
tack;different_colours;visual-colour
tack;has_a_pointed_end;visual-form_and_surface
tack;made_of_metal;visual-form_and_surface
tack;used_for_holding_paper;function
tack;used_on_boards;encyclopaedic
tack;used_by_hanging_things_on;function
tack;is_shiny;visual-form_and_surface
tack;is_silver;visual-colour
tack;is_useful;encyclopaedic
tack;used_on_bulletin_boards;encyclopaedic
tangerine;is_orange;visual-colour
tangerine;a_fruit;taxonomic
tangerine;tastes_sweet;taste
tangerine;is_juicy;tactile
tangerine;is_small;visual-form_and_surface
tangerine;grows_on_trees;encyclopaedic
tangerine;is_citrus;encyclopaedic
tangerine;is_round;visual-form_and_surface
tangerine;eaten_by_peeling;function
tangerine;has_peel;visual-form_and_surface
tangerine;has_sections;visual-form_and_surface
tangerine;grows_in_warm_climates;encyclopaedic
tangerine;has_seeds;visual-form_and_surface
tangerine;grows_in_Florida;encyclopaedic
tangerine;has_skin;visual-form_and_surface
tangerine;has_vitamin_C;encyclopaedic
tank_(army);used_for_war;function
tank_(army);is_large;visual-form_and_surface
tank_(army);has_guns;visual-form_and_surface
tank_(army);is_green;visual-colour
tank_(army);made_of_metal;visual-form_and_surface
tank_(army);requires_a_crew;encyclopaedic
tank_(army);has_wheels;visual-form_and_surface
tank_(army);used_by_armies;function
tank_(army);has_tracks;visual-form_and_surface
tank_(army);is_bulletproof;encyclopaedic
tank_(army);is_heavy;tactile
tank_(army);is_powerful;encyclopaedic
tank_(army);used_for_destruction;function
tank_(container);used_for_holding_things;function
tank_(container);made_of_metal;visual-form_and_surface
tank_(container);made_of_plastic;visual-form_and_surface
tank_(container);used_for_liquids;function
tank_(container);is_large;visual-form_and_surface
tank_(container);used_for_keeping_fish;function
tank_(container);used_for_holding_water;function
tank_(container);used_for_storage;function
tank_(container);different_sizes;visual-form_and_surface
tank_(container);made_of_glass;visual-form_and_surface
tap;used_for_water;function
tap;made_of_metal;visual-form_and_surface
tap;found_on_sinks;encyclopaedic
tap;found_in_kitchens;encyclopaedic
tap;used_for_getting_cold_water;function
tap;used_for_getting_hot_water;function
tap;found_in_bathrooms;encyclopaedic
tap;a_faucet;taxonomic
tap;used_by_turning;function
tape_(scotch);is_sticky;tactile
tape_(scotch);is_clear;visual-colour
tape_(scotch);comes_in_rolls;visual-form_and_surface
tape_(scotch);used_for_holding;function
tape_(scotch);used_for_attaching_things;function
tape_(scotch);is_not_expensive;encyclopaedic
tape_(scotch);is_useful;encyclopaedic
tape_(scotch);is_long;visual-form_and_surface
tape_(scotch);is_transparent;visual-colour
tape_(scotch);used_on_presents;encyclopaedic
tape_(scotch);used_on_walls;encyclopaedic
taxi;is_yellow;visual-colour
taxi;requires_drivers;encyclopaedic
taxi;used_for_transportation;function
taxi;a_car;taxonomic
taxi;requires_money;encyclopaedic
taxi;found_in_New_York;encyclopaedic
taxi;is_expensive;encyclopaedic
taxi;used_for_passengers;function
taxi;a_cab;taxonomic
taxi;is_fast;visual-motion
telephone;inbeh_-_rings;sound
telephone;used_for_communication;function
telephone;used_for_talking;function
telephone;has_a_cord;visual-form_and_surface
telephone;has_a_receiver;visual-form_and_surface
telephone;has_buttons;visual-form_and_surface
telephone;made_of_plastic;visual-form_and_surface
telephone;has_numbers;visual-form_and_surface
telephone;used_for_calling_people;function
telephone;associated_with_Bell;encyclopaedic
telephone;found_in_houses;encyclopaedic
telephone;has_a_dial;visual-form_and_surface
tent;used_for_camping;function
tent;is_waterproof;encyclopaedic
tent;used_for_sleeping_in;function
tent;has_poles;visual-form_and_surface
tent;made_of_canvas;visual-form_and_surface
tent;has_a_door;visual-form_and_surface
tent;has_zippers;visual-form_and_surface
tent;requires_setting_up;function
tent;used_outdoors;encyclopaedic
tent;is_portable;encyclopaedic
tent;used_for_protection;function
thermometer;used_for_measuring_temperatures;function
thermometer;has_mercury;visual-form_and_surface
thermometer;made_of_glass;visual-form_and_surface
thermometer;is_measured_in_degrees_Celsius;function
thermometer;has_numbers;visual-form_and_surface
thermometer;is_long;visual-form_and_surface
thermometer;is_measured_in_degrees_Fahrenheit;function
thermometer;is_placed_under_tongues;function
thermometer;is_round;visual-form_and_surface
thermometer;used_for_fevers;function
thermometer;used_for_measuring_weather;function
thermometer;used_when_people_are_ill;encyclopaedic
thimble;used_for_sewing;function
thimble;made_of_metal;visual-form_and_surface
thimble;worn_for_protection;function
thimble;worn_on_fingers;function
thimble;is_small;visual-form_and_surface
thimble;worn_on_thumbs;function
thimble;used_with_needles;encyclopaedic
thimble;has_dimples;visual-form_and_surface
thimble;is_silver;visual-colour
thimble;found_in_sewing_kits;encyclopaedic
thimble;made_of_plastic;visual-form_and_surface
tie;worn_by_men;function
tie;has_a_knot;visual-form_and_surface
tie;worn_around_neck;function
tie;clothing;taxonomic
tie;worn_with_suits;encyclopaedic
tie;eg_-_bow;taxonomic
tie;is_formal;encyclopaedic
tie;different_colours;visual-colour
tie;has_patterns;visual-form_and_surface
tie;made_of_silk;visual-form_and_surface
tie;is_thin;visual-form_and_surface
tie;is_businesslike;encyclopaedic
tie;is_long;visual-form_and_surface
tie;made_of_material;visual-form_and_surface
tiger;has_stripes;visual-form_and_surface
tiger;a_carnivore;taxonomic
tiger;an_animal;taxonomic
tiger;has_teeth;visual-form_and_surface
tiger;lives_in_jungles;encyclopaedic
tiger;a_feline;taxonomic
tiger;is_black;visual-colour
tiger;is_dangerous;encyclopaedic
tiger;lives_in_Africa;encyclopaedic
tiger;a_cat;taxonomic
tiger;lives_in_wilderness;encyclopaedic
tiger;used_in_circuses;function
tiger;has_sharp_teeth;visual-form_and_surface
tiger;is_orange;visual-colour
tiger;a_predator;taxonomic
tiger;beh_-_roars;sound
tiger;has_claws;visual-form_and_surface
tiger;has_fur;visual-form_and_surface
tiger;is_ferocious;encyclopaedic
tiger;lives_in_zoos;encyclopaedic
tiger;is_large;visual-form_and_surface
tiger;has_large_teeth;visual-form_and_surface
tiger;has_whiskers;visual-form_and_surface
tiger;lives_in_India;encyclopaedic
toad;is_green;visual-colour
toad;beh_-_eats;visual-motion
toad;has_warts;visual-form_and_surface
toad;beh_-_hops;visual-motion
toad;is_brown;visual-colour
toad;beh_-_eats_flies;visual-motion
toad;beh_-_swims;visual-motion
toad;beh_-_croaks;sound
toad;a_relative_of_frogs;taxonomic
toad;is_slimy;tactile
toad;lives_in_ponds;encyclopaedic
toad;an_amphibian;taxonomic
toad;is_small;visual-form_and_surface
toad;a_frog;taxonomic
toad;lives_in_water;encyclopaedic
toad;lives_on_lily_pads;encyclopaedic
toad;an_animal;taxonomic
toad;beh_-_eats_insects;visual-motion
toad;beh_-_jumps;visual-motion
toad;has_a_long_tongue;visual-form_and_surface
toad;has_a_tongue;visual-form_and_surface
toad;has_legs;visual-form_and_surface
